prod_year,mileage,cylinders,airbags,levyI,manufacturerI,modelI,categoryI,leather_interiorI,fuel_typeI,engine_volumeI,gear_box_typeI,drive_wheelsI,doorsI,wheelI,colorI,price
0.654320987654321,1.3038516050688231E-4,0.3333333333333333,0.125,0.0,0.203125,0.045940843297671494,0.1,1.0,0.16666666666666666,0.009433962264150943,0.0,0.5,0.0,1.0,0.0,3.933479195418766E-4
0.6666666666666666,5.17349690439808E-7,0.3333333333333333,0.0,0.0,0.203125,0.045940843297671494,0.1,1.0,0.6666666666666666,0.0660377358490566,0.6666666666666666,0.5,0.5,0.0,0.2,2.8607812548049513E-4
0.6666666666666666,5.1740091318143574E-5,0.2,0.0,0.0,0.484375,0.4959093769666457,0.0,1.0,0.6666666666666666,0.22641509433962265,0.6666666666666666,1.0,0.0,0.0,0.4,9.49919260664041E-5
0.6666666666666666,5.1740091318143574E-5,0.2,0.125,0.0,0.140625,0.34990560100692264,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.9333333333333333,1.4824670334492838E-6
0.6666666666666666,5.1740091318143574E-5,0.2,0.125,0.0,0.1875,0.031466331025802395,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.4,1.0723178208616486E-4
0.6666666666666666,1.0222615678898346E-4,0.2,0.0,0.0,0.03125,0.056639395846444306,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.9333333333333333,3.5757865086301057E-4
0.6666666666666666,1.0384246711798127E-4,0.3333333333333333,0.0,0.8924731182795699,0.015625,0.7608558842039018,0.1,1.0,0.0,0.5377358490566038,0.0,0.5,0.0,0.0,0.4,5.960277713970454E-4
0.6666666666666666,1.1063180869008964E-4,0.2,0.25,0.0,0.140625,0.03272498426683449,0.2,1.0,0.16666666666666666,0.40566037735849053,0.6666666666666666,0.0,0.0,0.0,0.4,1.063955186313986E-4
0.6666666666666666,1.1175870900589913E-4,0.3333333333333333,0.3125,0.0,0.265625,0.050975456261799876,0.1,1.0,0.0,0.2358490566037736,0.0,0.5,0.0,0.0,0.4,2.2803383932467318E-4
0.6666666666666666,1.1408701544352202E-4,0.2,0.125,0.0,0.140625,0.1220893643801133,0.0,1.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.6,1.1916754230419243E-4
0.6666666666666666,2.0954757938606086E-4,0.2,0.125,0.0,0.03125,0.05726872246696035,0.4,1.0,0.0,0.12264150943396226,0.6666666666666666,1.0,0.5,0.0,0.13333333333333333,9.49919260664041E-5
0.6790123456790123,0.0,0.2,0.125,0.0,0.03125,0.07740717432347388,0.0,1.0,0.6666666666666666,0.12264150943396226,0.6666666666666666,1.0,0.0,0.0,0.0,1.7877031944389698E-4
0.6790123456790123,0.0,0.2,0.125,0.0,0.1875,0.01510383889238515,0.0,1.0,0.6666666666666666,0.02830188679245283,0.6666666666666666,0.0,0.0,0.0,0.4,6.458234589308547E-5
0.6790123456790123,0.0,0.3333333333333333,0.125,0.0,0.078125,0.0434235368156073,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.4,1.1019671615306343E-4
0.6790123456790123,4.656612875245797E-7,0.3333333333333333,0.375,0.0,0.078125,0.0434235368156073,0.4,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.26666666666666666,2.0857170801374922E-4
0.6790123456790123,5.17349690439808E-7,0.2,0.0,0.0,0.1875,0.01510383889238515,0.0,1.0,0.0,0.09433962264150943,0.6666666666666666,0.0,0.0,0.0,0.4,1.1399791367472826E-4
0.6790123456790123,1.2558884924537914E-6,0.2,0.125,0.0,0.1875,0.031466331025802395,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.4,1.1916754230419243E-4
0.6790123456790123,9.778887038016174E-6,0.2,0.25,0.0,0.1875,0.01510383889238515,0.7000000000000001,1.0,0.0,0.09433962264150943,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.430010507650309E-4
0.6790123456790123,4.656612875245797E-5,0.2,0.125,0.0,0.1875,0.031466331025802395,0.2,0.0,0.6666666666666666,0.02830188679245283,0.6666666666666666,0.0,0.0,0.0,0.6,5.956476516448789E-5
0.6790123456790123,5.1740091318143574E-5,0.2,0.0625,0.0,0.078125,0.4719949653870359,0.0,1.0,0.16666666666666666,0.2641509433962264,0.6666666666666666,1.0,0.0,0.0,0.0,3.3374514240217207E-4
0.6790123456790123,5.867332222809704E-5,0.2,0.0,0.0,0.140625,0.7199496538703588,0.2,1.0,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.2,2.1453958812276303E-4
0.6790123456790123,7.30101019484038E-5,0.2,0.0,0.0,0.1875,0.01510383889238515,0.5,1.0,0.6666666666666666,0.02830188679245283,0.6666666666666666,0.0,0.0,0.0,0.4,1.7877031944389698E-4
0.6790123456790123,9.313225750491594E-5,0.3333333333333333,0.0,0.0,0.03125,0.6985525487728131,0.1,0.0,0.0,0.1792452830188679,0.0,0.5,0.0,0.0,0.0,0.0016688777599117271
0.6790123456790123,9.845616300518446E-5,0.2,0.125,0.0,0.203125,0.045940843297671494,0.1,0.0,0.16666666666666666,0.2641509433962264,0.6666666666666666,0.5,0.5,0.0,0.06666666666666667,3.5757865086301057E-4
0.6790123456790123,1.1641532188114492E-4,0.2,0.0,0.0,0.1875,0.01510383889238515,0.0,1.0,0.0,0.02830188679245283,0.6666666666666666,0.0,0.0,0.0,0.4,1.710158764997007E-4
0.6790123456790123,1.261942089191611E-4,0.3333333333333333,0.0625,0.0,0.03125,0.15796098174952802,0.0,0.0,0.0,0.3113207547169811,0.6666666666666666,1.0,0.0,0.0,0.0,2.6604581454132145E-4
0.6790123456790123,1.327134669445052E-4,0.3333333333333333,0.25,0.0,0.078125,0.0434235368156073,0.4,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.13333333333333333,2.741423652624676E-4
0.6790123456790123,1.438474283292179E-4,0.2,0.125,0.0,0.078125,0.18187539332913782,0.0,0.0,0.0,0.02830188679245283,0.6666666666666666,1.0,0.0,0.0,0.6,2.6220660504443997E-4
0.6790123456790123,1.559965313207342E-4,0.3333333333333333,0.0,0.0,0.265625,0.050975456261799876,0.1,0.0,0.0,0.2358490566037736,0.0,0.5,0.0,0.0,0.4,3.5757865086301057E-4
0.6790123456790123,1.7148815103410191E-4,0.2,0.25,0.0,0.03125,0.056639395846444306,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.2,2.97975873723306E-4
0.6790123456790123,2.5870045659071787E-4,0.2,0.125,0.0,0.140625,0.03272498426683449,0.2,1.0,0.0,0.1509433962264151,0.6666666666666666,0.0,0.0,0.0,0.0,4.9377555806426144E-5
0.6790123456790123,4.5638857430610274E-4,0.2,0.125,0.0,0.03125,0.03587161736941473,0.0,0.0,0.0,0.018867924528301886,0.6666666666666666,1.0,0.0,0.0,0.0,2.09027851716349E-4
0.691358024691358,0.0,0.2,0.0,0.0,0.015625,0.0144745122718691,0.1,1.0,0.6666666666666666,0.0,0.0,0.5,0.5,1.0,0.26666666666666666,2.383730965836015E-4
0.691358024691358,0.0,0.2,0.0,0.0,0.03125,0.03587161736941473,0.0,1.0,0.0,0.12264150943396226,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,1.3300390128305242E-4
0.691358024691358,0.0,0.2,0.0,0.0,0.390625,0.08747640025173066,0.1,1.0,0.6666666666666666,0.16981132075471697,0.6666666666666666,0.5,0.5,0.0,0.3333333333333333,5.69799508497558E-5
0.691358024691358,0.0,0.2,0.125,0.0,0.03125,0.16740088105726875,0.0,0.0,0.6666666666666666,0.22641509433962265,0.6666666666666666,1.0,0.0,0.0,0.26666666666666666,1.6090469109207226E-4
0.691358024691358,0.0,0.2,0.125,0.0,0.1875,0.031466331025802395,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.06666666666666667,1.3110330252221998E-4
0.691358024691358,0.0,0.2,0.25,0.0,0.1875,0.031466331025802395,0.0,1.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.4,1.7877031944389698E-4
0.691358024691358,0.0,0.2,0.25,0.7186379928315412,0.078125,0.433606041535557,0.0,1.0,0.0,0.02830188679245283,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,1.5493681098305848E-4
0.691358024691358,0.0,0.3333333333333333,0.0,0.0,0.078125,0.05538074260541221,0.2,1.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.0,9.533403384335395E-5
0.691358024691358,0.0,0.3333333333333333,0.0,0.0,0.203125,0.045940843297671494,0.1,0.0,0.6666666666666666,0.04716981132075471,0.0,0.5,0.0,0.0,0.06666666666666667,3.695144110810381E-4
0.691358024691358,2.5797635328861715E-7,0.2,0.125,0.0,0.03125,0.056639395846444306,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,0.26666666666666666,2.97975873723306E-4
0.691358024691358,4.656612875245797E-7,0.2,0.0,0.0,0.140625,0.16991818753933294,0.0,1.0,0.0,0.02830188679245283,0.6666666666666666,0.0,0.0,0.0,0.13333333333333333,1.444074938480469E-4
0.691358024691358,4.656612875245797E-7,0.2,0.125,0.0,0.1875,0.39710509754562623,0.4,1.0,0.0,0.02830188679245283,0.6666666666666666,0.0,0.5,0.0,0.0,1.3300390128305242E-4
0.691358024691358,6.053596737819536E-7,0.2,0.0,0.0,0.3125,0.27438640654499685,0.0,1.0,0.0,0.20754716981132074,0.6666666666666666,0.0,0.5,0.0,0.3333333333333333,3.7973963241431656E-5
0.691358024691358,9.313225750491594E-7,0.2,0.125,0.0,0.109375,0.012586532410320957,0.2,1.0,0.0,0.07547169811320754,0.6666666666666666,0.0,0.5,0.0,0.13333333333333333,1.0259432110973376E-4
0.691358024691358,9.313225750491594E-7,0.26666666666666666,0.0625,0.0,0.03125,0.29641283826305853,0.6000000000000001,1.0,0.16666666666666666,0.5754716981132075,0.6666666666666666,1.0,0.5,0.0,0.06666666666666667,3.230637773662939E-4
0.691358024691358,9.378418330745035E-7,0.2,0.125,0.4551971326164875,0.03125,0.03587161736941473,0.0,1.0,0.0,0.018867924528301886,0.6666666666666666,1.0,0.0,0.0,0.0,1.5493681098305848E-4
0.691358024691358,5.743000659040641E-6,0.2,0.125,0.0,0.140625,0.16991818753933294,0.0,1.0,0.0,0.02830188679245283,0.6666666666666666,0.0,0.0,0.0,0.26666666666666666,1.596122839347062E-4
0.691358024691358,1.396983862573739E-5,0.2,0.125,0.0,0.046875,0.009439899307740718,0.6000000000000001,1.0,0.16666666666666666,0.2641509433962264,0.6666666666666666,1.0,1.0,0.0,0.6,3.3374514240217207E-4
0.691358024691358,1.490116120078655E-5,0.2,0.0,0.0,0.421875,0.17180616740088106,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.26666666666666666,9.49919260664041E-5
0.691358024691358,2.1782238046537264E-5,0.2,0.125,0.0,0.03125,0.03587161736941473,0.0,1.0,0.6666666666666666,0.018867924528301886,0.6666666666666666,1.0,0.0,0.0,0.2,2.1453958812276303E-4
0.691358024691358,4.656612875245797E-5,0.2,0.0,0.0,0.03125,0.03587161736941473,0.0,1.0,0.0,0.018867924528301886,0.6666666666666666,1.0,0.0,0.0,0.4,2.383730965836015E-4
0.691358024691358,4.656612875245797E-5,0.2,0.0625,0.0,0.234375,0.03335431088735054,0.0,0.0,0.0,0.018867924528301886,0.6666666666666666,0.0,0.0,0.0,0.0,7.598593845807996E-5
0.691358024691358,4.656612875245797E-5,0.2,0.125,0.0,0.1875,0.06733794839521712,0.2,1.0,0.0,0.09433962264150943,0.6666666666666666,0.0,0.5,0.0,0.2,1.1916754230419243E-4
0.691358024691358,4.656612875245797E-5,0.3333333333333333,0.125,0.0,0.078125,0.061674008810572695,0.0,0.0,0.0,0.0660377358490566,0.6666666666666666,1.0,0.5,0.0,0.0,2.97975873723306E-4
0.691358024691358,4.982575776513003E-5,0.2,0.125,0.0,0.140625,0.1220893643801133,0.0,1.0,0.0,0.018867924528301886,0.6666666666666666,0.0,0.0,0.0,0.4,1.6687257120108603E-4
0.691358024691358,5.1740091318143574E-5,0.2,0.125,0.0,0.046875,0.009439899307740718,0.6000000000000001,1.0,0.16666666666666666,0.009433962264150943,0.6666666666666666,1.0,0.0,0.0,0.8666666666666667,2.8607812548049513E-4
0.691358024691358,6.845220926611321E-5,0.2,0.125,0.0,0.1875,0.6910006293266205,0.1,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.13333333333333333,1.7861827154303037E-4
0.691358024691358,6.984919312868695E-5,0.2,0.0,0.0,0.1875,0.17432347388294525,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,8.339827362532638E-5
0.691358024691358,6.984919312868695E-5,0.3333333333333333,0.125,0.8584229390681004,0.03125,0.5506607929515419,0.0,0.0,0.0,0.1981132075471698,0.0,1.0,0.0,0.0,0.13333333333333333,6.556305485367499E-4
0.691358024691358,7.916241887917855E-5,0.3333333333333333,0.125,0.0,0.015625,0.35305223410950287,0.1,1.0,0.0,0.0660377358490566,0.0,0.5,0.0,1.0,0.3333333333333333,1.430010507650309E-4
